Company,City_Mpg,Fuel_Type,Highway_Mpg,Classification,Model Year,Year,Price
GMC,17,Gasoline,23,Automatic transmission,2010 GMC Canyon,2010,909072
GMC,17,Gasoline,23,Automatic transmission,2010 GMC Canyon,2010,1084822
GMC,15,Gasoline,20,Automatic transmission,2010 GMC Canyon,2010,1149103
GMC,14,Gasoline,19,Automatic transmission,2010 GMC Canyon,2010,1228602
GMC,18,Gasoline,25,Automatic transmission,2010 GMC Canyon,2010,627513
GMC,17,Gasoline,23,Automatic transmission,2010 GMC Canyon,2010,501355
GMC,15,Gasoline,20,Automatic transmission,2010 GMC Canyon,2010,1574623
GMC,16,Gasoline,21,Automatic transmission,2010 GMC Canyon,2010,1514694
GMC,14,Gasoline,19,Automatic transmission,2010 GMC Canyon,2010,2225445
GMC,17,Gasoline,23,Automatic transmission,2010 GMC Canyon,2010,951017
GMC,16,Gasoline,21,Automatic transmission,2010 GMC Canyon,2010,1430328
GMC,15,Gasoline,20,Automatic transmission,2010 GMC Canyon,2010,2261201
GMC,14,Gasoline,19,Automatic transmission,2010 GMC Canyon,2010,2936105
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2143493
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,1465690
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,740565
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,2863650
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1943792
Dodge,14,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2480205
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,2255910
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2651982
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2300056
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2675175
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,2845808
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1750123
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1873290
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2000565
Dodge,14,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2155713
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1063556
Dodge,9,,12,Automatic transmission,2011 Dodge Ram 1500,2011,1662918
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,961565
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2772613
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2820120
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,630837
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1236100
Dodge,14,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1816538
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,750852
Dodge,9,,12,Automatic transmission,2011 Dodge Ram 1500,2011,1903126
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,2753078
Dodge,14,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,984750
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2354175
Dodge,9,,12,Automatic transmission,2011 Dodge Ram 1500,2011,2829597
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1924743
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1325010
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1859337
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1794978
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1540054
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2558429
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,996712
GMC,15,Gasoline,20,Automatic transmission,2011 GMC Sierra 1500,2011,1010308
GMC,14,Gasoline,19,Automatic transmission,2011 GMC Sierra 1500,2011,1987179
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1505543
GMC,14,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1768002
GMC,10,,13,Automatic transmission,2011 GMC Sierra 1500,2011,2587595
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1328329
GMC,14,Gasoline,19,Automatic transmission,2011 GMC Sierra 1500,2011,2226766
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,615732
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,2085389
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1735293
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,501104
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,537696
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Tahoe,2011,2698536
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Tahoe,2011,2452422
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Tahoe,2011,542438
Chevrolet,11,,16,Automatic transmission,2011 Chevrolet Tahoe,2011,2544969
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Tahoe,2011,2988667
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Tahoe,2011,702931
BMW,13,Gasoline,18,Automatic transmission,2010 BMW X6,2010,1540269
BMW,15,Gasoline,21,Automatic transmission,2010 BMW X6,2010,2126617
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,864055
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,1282793
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,2425430
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,1812021
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,1061648
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Tahoe,2010,2994912
BMW,16,Gasoline,23,Automatic transmission,2011 BMW X6,2011,2495096
BMW,14,Gasoline,20,Automatic transmission,2011 BMW X6,2011,1822437
Chevrolet,20,Gasoline,23,Automatic transmission,2011 Chevrolet Tahoe Hybrid,2011,2467658
Chevrolet,20,Gasoline,23,Automatic transmission,2011 Chevrolet Tahoe Hybrid,2011,2156031
Chevrolet,21,Gasoline,22,Automatic transmission,2010 Chevrolet Tahoe Hybrid,2010,2254196
Chevrolet,21,Gasoline,22,Automatic transmission,2010 Chevrolet Tahoe Hybrid,2010,1438054
BMW,18,Gasoline,28,Manual transmission,2010 BMW Z4 Roadster,2010,1385323
BMW,18,Gasoline,25,Manual transmission,2010 BMW Z4 Roadster,2010,1028435
Chevrolet,17,Gasoline,24,Automatic transmission,2012 Chevrolet Traverse,2012,1833013
Chevrolet,16,Gasoline,23,Automatic transmission,2012 Chevrolet Traverse,2012,1752204
Chevrolet,17,Gasoline,24,Automatic transmission,2012 Chevrolet Traverse,2012,2658834
Chevrolet,16,Gasoline,23,Automatic transmission,2012 Chevrolet Traverse,2012,1564433
Chevrolet,17,Gasoline,24,Automatic transmission,2012 Chevrolet Traverse,2012,1351643
Chevrolet,16,Gasoline,23,Automatic transmission,2012 Chevrolet Traverse,2012,2205536
Chevrolet,17,Gasoline,24,Automatic transmission,2012 Chevrolet Traverse,2012,1212517
Chevrolet,16,Gasoline,23,Automatic transmission,2012 Chevrolet Traverse,2012,824202
BMW,18,Gasoline,28,Automatic transmission,2011 BMW Z4 Roadster,2011,684123
BMW,19,Gasoline,26,Manual transmission,2011 BMW Z4 Roadster,2011,2814897
BMW,18,Gasoline,28,Manual transmission,2011 BMW Z4 Roadster,2011,1299946
Cadillac,13,Gasoline,18,Automatic transmission,2011 Cadillac Escalade EXT,2011,2287549
Cadillac,9,,13,Automatic transmission,2011 Cadillac Escalade EXT,2011,2497811
Cadillac,13,Gasoline,18,Automatic transmission,2011 Cadillac Escalade EXT,2011,2683542
Cadillac,13,Gasoline,20,Automatic transmission,2010 Cadillac Escalade EXT,2010,2193296
Cadillac,10,,15,Automatic transmission,2010 Cadillac Escalade EXT,2010,2026719
Cadillac,10,,15,Automatic transmission,2010 Cadillac Escalade EXT,2010,1586468
Saab,18,Gasoline,25,Automatic transmission,2011 Saab 9-4X,2011,1385811
Saab,15,Gasoline,22,Automatic transmission,2011 Saab 9-4X,2011,1164506
Saab,18,Gasoline,25,Automatic transmission,2011 Saab 9-4X,2011,1584725
Saab,17,Gasoline,23,Automatic transmission,2011 Saab 9-4X,2011,2325360
Saab,17,Gasoline,23,Automatic transmission,2011 Saab 9-4X,2011,1126191
GMC,15,Gasoline,20,Automatic transmission,2011 GMC Sierra 1500,2011,2264683
GMC,10,,14,Automatic transmission,2011 GMC Sierra 1500,2011,1738469
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,1957564
GMC,14,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1402954
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1854221
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2573988
GMC,14,Gasoline,19,Automatic transmission,2011 GMC Sierra 1500,2011,2772917
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,2716400
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,2086230
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,696578
Aston Martin,13,Gasoline,19,Automatic transmission,2010 Aston Martin Rapide,2010,1984474
Aston Martin,11,Gasoline,17,Manual transmission,2011 Aston Martin V12 Vantage,2011,913386
Aston Martin,11,Gasoline,17,Manual transmission,2011 Aston Martin V12 Vantage,2011,678991
Saab,13,,21,Automatic transmission,2011 Saab 9-5 Sedan,2011,1957301
Saab,20,Gasoline,33,Manual transmission,2011 Saab 9-5 Sedan,2011,1236922
Saab,17,Gasoline,27,Automatic transmission,2011 Saab 9-5 Sedan,2011,1052114
Saab,17,Gasoline,27,Automatic transmission,2011 Saab 9-5 Sedan,2011,667357
Saab,20,Gasoline,33,Manual transmission,2011 Saab 9-5 Sedan,2011,1970997
Saab,18,Gasoline,28,Automatic transmission,2011 Saab 9-5 Sedan,2011,629067
Saab,16,Gasoline,27,Automatic transmission,2010 Saab 9-5 Sedan,2010,1194553
Mercury,21,Gasoline,28,Automatic transmission,2010 Mercury Mariner,2010,1632046
Mercury,20,Gasoline,26,Automatic transmission,2010 Mercury Mariner,2010,2906452
Mercury,14,,19,Automatic transmission,2010 Mercury Mariner,2010,595921
Mercury,13,,17,Automatic transmission,2010 Mercury Mariner,2010,1194705
Mercury,21,Gasoline,28,Automatic transmission,2010 Mercury Mariner,2010,2613363
Mercury,20,Gasoline,26,Automatic transmission,2010 Mercury Mariner,2010,2012128
Mercury,19,Gasoline,25,Automatic transmission,2010 Mercury Mariner,2010,1276208
Mercury,13,,17,Automatic transmission,2010 Mercury Mariner,2010,1104133
Chevrolet,17,Gasoline,24,Automatic transmission,2011 Chevrolet Traverse,2011,1828466
Chevrolet,16,Gasoline,23,Automatic transmission,2011 Chevrolet Traverse,2011,782015
Chevrolet,17,Gasoline,24,Automatic transmission,2011 Chevrolet Traverse,2011,599167
Chevrolet,16,Gasoline,23,Automatic transmission,2011 Chevrolet Traverse,2011,1805413
Chevrolet,17,Gasoline,24,Automatic transmission,2011 Chevrolet Traverse,2011,1646537
Chevrolet,16,Gasoline,23,Automatic transmission,2011 Chevrolet Traverse,2011,2889547
Chevrolet,17,Gasoline,24,Automatic transmission,2011 Chevrolet Traverse,2011,2933144
Chevrolet,16,Gasoline,23,Automatic transmission,2011 Chevrolet Traverse,2011,2966108
Chevrolet,17,Gasoline,24,Automatic transmission,2010 Chevrolet Traverse,2010,1374106
Chevrolet,16,Gasoline,23,Automatic transmission,2010 Chevrolet Traverse,2010,1130549
Chevrolet,17,Gasoline,24,Automatic transmission,2010 Chevrolet Traverse,2010,2849127
Chevrolet,16,Gasoline,23,Automatic transmission,2010 Chevrolet Traverse,2010,2163703
Chevrolet,17,Gasoline,24,Automatic transmission,2010 Chevrolet Traverse,2010,1790925
Chevrolet,16,Gasoline,23,Automatic transmission,2010 Chevrolet Traverse,2010,916201
Chevrolet,17,Gasoline,24,Automatic transmission,2010 Chevrolet Traverse,2010,834719
Chevrolet,16,Gasoline,23,Automatic transmission,2010 Chevrolet Traverse,2010,562883
Mercury,22,Gasoline,29,Manual transmission,2011 Mercury Milan,2011,2070054
Mercury,23,Gasoline,33,Automatic transmission,2011 Mercury Milan,2011,1576178
Mercury,23,Gasoline,33,Automatic transmission,2011 Mercury Milan,2011,1141597
Mercury,14,,21,Automatic transmission,2011 Mercury Milan,2011,1381457
Mercury,13,,19,Automatic transmission,2011 Mercury Milan,2011,713487
Mercury,22,Gasoline,29,Manual transmission,2010 Mercury Milan,2010,688896
Mercury,22,Gasoline,31,Automatic transmission,2010 Mercury Milan,2010,2102650
Mercury,22,Gasoline,31,Automatic transmission,2010 Mercury Milan,2010,1817582
Mercury,19,Gasoline,27,Automatic transmission,2010 Mercury Milan,2010,2739059
Mercury,18,Gasoline,25,Automatic transmission,2010 Mercury Milan,2010,997117
Lexus,18,Gasoline,25,Automatic transmission,2011 Lexus GS,2011,804586
Lexus,17,Gasoline,24,Automatic transmission,2011 Lexus GS,2011,725421
Lexus,19,Gasoline,26,Automatic transmission,2011 Lexus GS,2011,645619
Aston Martin,13,Gasoline,19,Manual transmission,2011 Aston Martin V8 Vantage Roadster,2011,2352169
Aston Martin,13,Gasoline,19,Manual transmission,2011 Aston Martin V8 Vantage Roadster,2011,522592
Aston Martin,12,Gasoline,19,Manual transmission,2010 Aston Martin V8 Vantage Roadster,2010,981584
Aston Martin,13,Gasoline,19,Manual transmission,2011 Aston Martin V8 Vantage Coup,2011,2909082
Aston Martin,13,Gasoline,19,Manual transmission,2011 Aston Martin V8 Vantage Coup,2011,1120060
Aston Martin,12,Gasoline,19,Manual transmission,2010 Aston Martin V8 Vantage Coup,2010,2511088
GMC,15,Gasoline,20,Automatic transmission,2011 GMC Sierra 1500,2011,2870644
GMC,10,,14,Automatic transmission,2011 GMC Sierra 1500,2011,2838672
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2951016
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,2921076
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2903666
GMC,14,Gasoline,19,Automatic transmission,2011 GMC Sierra 1500,2011,2636333
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1995330
GMC,10,,14,Automatic transmission,2011 GMC Sierra 1500,2011,2730527
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,558815
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,843648
GMC,10,,13,Automatic transmission,2011 GMC Sierra 1500,2011,2480349
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,1271667
GMC,9,,13,Automatic transmission,2011 GMC Sierra 1500,2011,1736698
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2595296
GMC,9,,13,Automatic transmission,2011 GMC Sierra 1500,2011,1131449
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1317100
GMC,12,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,721117
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,1360606
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,1174227
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,1140476
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,2620287
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,2630344
Chevrolet,15,Gasoline,21,Automatic transmission,2011 Chevrolet Avalanche,2011,1744788
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Avalanche,2010,1356133
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Avalanche,2010,2329986
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Avalanche,2010,1241150
Chevrolet,15,Gasoline,21,Automatic transmission,2010 Chevrolet Avalanche,2010,555628
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Avalanche,2010,1371047
Chevrolet,11,,16,Automatic transmission,2010 Chevrolet Avalanche,2010,848861
Subaru,20,Gasoline,26,Automatic transmission,2011 Subaru Impreza Hatchback,2011,2003709
Subaru,20,Gasoline,27,Manual transmission,2011 Subaru Impreza Hatchback,2011,1021576
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2825641
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,574399
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,556090
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2217297
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2934356
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2813550
Subaru,20,Gasoline,26,Automatic transmission,2010 Subaru Impreza Hatchback,2010,1371981
Subaru,20,Gasoline,27,Manual transmission,2010 Subaru Impreza Hatchback,2010,1073896
Subaru,18,Gasoline,25,Automatic transmission,2011 Subaru Legacy,2011,897841
Subaru,18,Gasoline,25,Manual transmission,2011 Subaru Legacy,2011,1716115
Subaru,19,Gasoline,27,Manual transmission,2011 Subaru Legacy,2011,944446
Subaru,19,Gasoline,27,Manual transmission,2011 Subaru Legacy,2011,583962
GMC,10,,14,Automatic transmission,2011 GMC Sierra 1500,2011,902284
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,681053
GMC,10,,13,Automatic transmission,2011 GMC Sierra 1500,2011,1500687
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1583338
GMC,14,Gasoline,19,Automatic transmission,2011 GMC Sierra 1500,2011,510375
GMC,10,,13,Automatic transmission,2011 GMC Sierra 1500,2011,2869454
GMC,10,,14,Automatic transmission,2011 GMC Sierra 1500,2011,1010857
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,2268292
GMC,13,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,948188
GMC,10,,13,Automatic transmission,2011 GMC Sierra 1500,2011,1655504
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,2053019
GMC,12,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1190628
GMC,15,Gasoline,22,Automatic transmission,2011 GMC Sierra 1500,2011,2512410
GMC,15,Gasoline,21,Automatic transmission,2011 GMC Sierra 1500,2011,947234
GMC,9,,13,Automatic transmission,2011 GMC Sierra 1500,2011,2546724
GMC,11,,16,Automatic transmission,2011 GMC Sierra 1500,2011,1920064
GMC,12,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,1350411
GMC,9,,13,Automatic transmission,2011 GMC Sierra 1500,2011,615109
GMC,12,Gasoline,18,Automatic transmission,2011 GMC Sierra 1500,2011,743711
GMC,15,Gasoline,20,Automatic transmission,2010 GMC Sierra 1500,2010,1987461
GMC,10,,14,Automatic transmission,2010 GMC Sierra 1500,2010,2105892
GMC,11,,16,Automatic transmission,2010 GMC Sierra 1500,2010,803178
GMC,14,Gasoline,18,Automatic transmission,2010 GMC Sierra 1500,2010,1874643
GMC,13,Gasoline,18,Automatic transmission,2010 GMC Sierra 1500,2010,2970267
GMC,15,Gasoline,21,Automatic transmission,2010 GMC Sierra 1500,2010,993685
GMC,10,,14,Automatic transmission,2010 GMC Sierra 1500,2010,1621982
GMC,15,Gasoline,21,Automatic transmission,2010 GMC Sierra 1500,2010,576501
GMC,10,,13,Automatic transmission,2010 GMC Sierra 1500,2010,1669932
GMC,15,Gasoline,21,Automatic transmission,2010 GMC Sierra 1500,2010,605307
Dodge,14,Gasoline,20,Automatic transmission,2010 Dodge Ram 1500,2010,630447
Dodge,9,,13,Automatic transmission,2010 Dodge Ram 1500,2010,1127373
Dodge,14,Gasoline,20,Automatic transmission,2010 Dodge Ram 1500,2010,2778807
Dodge,13,Gasoline,18,Automatic transmission,2010 Dodge Ram 1500,2010,1613498
Dodge,13,Gasoline,18,Automatic transmission,2010 Dodge Ram 1500,2010,2600132
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Ram 1500,2010,2591528
Dodge,9,,12,Automatic transmission,2010 Dodge Ram 1500,2010,2100923
Dodge,14,Gasoline,20,Automatic transmission,2010 Dodge Ram 1500,2011,777461
Dodge,14,Gasoline,19,Automatic transmission,2010 Dodge Ram 1500,2010,1970070
Dodge,14,Gasoline,20,Automatic transmission,2010 Dodge Ram 1500,2010,2946973
